==== gpt2_W_QKV (128,768,768), iters=1000 ====
Iter 285: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 286: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 287: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 288: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 289: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 290: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 291: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 292: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 293: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 294: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 295: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 296: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 297: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 298: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 299: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 300: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 301: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 302: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 303: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 304: total=2.05 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.28 ms
Iter 305: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 306: total=2.05 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.28 ms
Iter 307: total=3.33 ms, PRG=0.07 ms, comm=2.43 ms, GEMM=0.28 ms
Iter 308: total=2.17 ms, PRG=0.07 ms, comm=1.22 ms, GEMM=0.28 ms
Iter 309: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 310: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 311: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 312: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 313: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 314: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 315: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 316: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 317: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 318: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 319: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 320: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 321: total=2.90 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.30 ms
Iter 322: total=2.58 ms, PRG=0.08 ms, comm=1.64 ms, GEMM=0.27 ms
Iter 323: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 324: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 325: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 326: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 327: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 328: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 329: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 330: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 331: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 332: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 333: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 334: total=2.06 ms, PRG=0.07 ms, comm=1.11 ms, GEMM=0.27 ms
Iter 335: total=2.05 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.28 ms
Iter 336: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 337: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 338: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 339: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 340: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 341: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 342: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 343: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 344: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 345: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 346: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 347: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 348: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 349: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 350: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 351: total=2.03 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 352: total=2.03 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 353: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 354: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 355: total=2.05 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 356: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 357: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 358: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 359: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 360: total=2.05 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 361: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 362: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 363: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 364: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 365: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 366: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 367: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 368: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 369: total=2.01 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 370: total=2.04 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 371: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 372: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 373: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 374: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 375: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 376: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 377: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 378: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 379: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 380: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 381: total=2.04 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 382: total=2.05 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 383: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 384: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 385: total=2.03 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 386: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 387: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 388: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 389: total=2.02 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 390: total=2.02 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 391: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 392: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 393: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 394: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 395: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 396: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 397: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 398: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 399: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 400: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 401: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 402: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 403: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 404: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 405: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 406: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 407: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 408: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 409: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 410: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 411: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 412: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 413: total=2.03 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 414: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 415: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 416: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 417: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 418: total=2.02 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 419: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 420: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 421: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 422: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 423: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 424: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 425: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 426: total=1.97 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 427: total=2.03 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 428: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 429: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 430: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 431: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 432: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 433: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 434: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 435: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 436: total=1.99 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 437: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 438: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 439: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 440: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 441: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 442: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 443: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 444: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 445: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 446: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 447: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 448: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 449: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 450: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 451: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 452: total=2.03 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 453: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 454: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 455: total=2.00 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 456: total=2.02 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 457: total=2.04 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 458: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 459: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 460: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 461: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 462: total=2.03 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 463: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 464: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 465: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 466: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 467: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 468: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 469: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 470: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 471: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 472: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 473: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 474: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 475: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 476: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 477: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 478: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 479: total=2.05 ms, PRG=0.07 ms, comm=1.11 ms, GEMM=0.28 ms
Iter 480: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 481: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 482: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 483: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 484: total=1.98 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 485: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 486: total=1.97 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 487: total=1.98 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 488: total=2.04 ms, PRG=0.07 ms, comm=1.12 ms, GEMM=0.27 ms
Iter 489: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 490: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 491: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 492: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 493: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 494: total=1.97 ms, PRG=0.07 ms, comm=1.03 ms, GEMM=0.27 ms
Iter 495: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 496: total=1.98 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 497: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 498: total=1.95 ms, PRG=0.07 ms, comm=1.03 ms, GEMM=0.27 ms
Iter 499: total=1.98 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 500: total=2.04 ms, PRG=0.07 ms, comm=1.11 ms, GEMM=0.27 ms
Iter 501: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 502: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 503: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 504: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 505: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 506: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 507: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 508: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 509: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 510: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 511: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.28 ms
Iter 512: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 513: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 514: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 515: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 516: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 517: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 518: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 519: total=1.98 ms, PRG=0.07 ms, comm=1.03 ms, GEMM=0.27 ms
Iter 520: total=1.98 ms, PRG=0.07 ms, comm=1.03 ms, GEMM=0.27 ms
Iter 521: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 522: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 523: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 524: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 525: total=1.98 ms, PRG=0.07 ms, comm=1.03 ms, GEMM=0.27 ms
Iter 526: total=1.98 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 527: total=2.00 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 528: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 529: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 530: total=1.98 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 531: total=1.97 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 532: total=1.99 ms, PRG=0.07 ms, comm=1.12 ms, GEMM=0.27 ms
Iter 533: total=1.99 ms, PRG=0.07 ms, comm=1.12 ms, GEMM=0.27 ms
Iter 534: total=2.02 ms, PRG=0.07 ms, comm=1.11 ms, GEMM=0.27 ms
Iter 535: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 536: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 537: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 538: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 539: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 540: total=1.98 ms, PRG=0.07 ms, comm=1.03 ms, GEMM=0.27 ms
Iter 541: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 542: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 543: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.28 ms
Iter 544: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 545: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 546: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 547: total=2.00 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 548: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 549: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 550: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 551: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 552: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 553: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 554: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 555: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 556: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 557: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 558: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 559: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 560: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 561: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.28 ms
Iter 562: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 563: total=1.99 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 564: total=1.99 ms, PRG=0.07 ms, comm=1.11 ms, GEMM=0.27 ms
Iter 565: total=2.02 ms, PRG=0.07 ms, comm=1.11 ms, GEMM=0.27 ms
Iter 566: total=2.03 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 567: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 568: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 569: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 570: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 571: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 572: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 573: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 574: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 575: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
