==== gpt2_W_2 (128,3072,768), iters=500 ====
Iter 285: total=11.18 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.21 ms
Iter 286: total=11.40 ms, PRG=0.29 ms, comm=8.19 ms, GEMM=1.20 ms
Iter 287: total=11.27 ms, PRG=0.28 ms, comm=8.08 ms, GEMM=1.21 ms
Iter 288: total=11.32 ms, PRG=0.28 ms, comm=8.12 ms, GEMM=1.21 ms
Iter 289: total=11.23 ms, PRG=0.29 ms, comm=8.03 ms, GEMM=1.21 ms
Iter 290: total=11.25 ms, PRG=0.29 ms, comm=8.05 ms, GEMM=1.20 ms
Iter 291: total=11.27 ms, PRG=0.28 ms, comm=8.07 ms, GEMM=1.21 ms
Iter 292: total=11.25 ms, PRG=0.28 ms, comm=8.05 ms, GEMM=1.20 ms
Iter 293: total=11.21 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.21 ms
Iter 294: total=11.23 ms, PRG=0.29 ms, comm=8.03 ms, GEMM=1.21 ms
Iter 295: total=11.16 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.21 ms
Iter 296: total=11.11 ms, PRG=0.28 ms, comm=7.91 ms, GEMM=1.21 ms
Iter 297: total=11.24 ms, PRG=0.28 ms, comm=8.05 ms, GEMM=1.20 ms
Iter 298: total=11.17 ms, PRG=0.29 ms, comm=7.97 ms, GEMM=1.21 ms
Iter 299: total=11.16 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.21 ms
Iter 300: total=11.16 ms, PRG=0.28 ms, comm=7.96 ms, GEMM=1.21 ms
Iter 301: total=11.19 ms, PRG=0.28 ms, comm=8.00 ms, GEMM=1.20 ms
Iter 302: total=11.22 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.21 ms
Iter 303: total=11.20 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.21 ms
Iter 304: total=11.19 ms, PRG=0.28 ms, comm=7.99 ms, GEMM=1.20 ms
Iter 305: total=11.19 ms, PRG=0.28 ms, comm=8.00 ms, GEMM=1.20 ms
Iter 306: total=11.21 ms, PRG=0.28 ms, comm=8.02 ms, GEMM=1.21 ms
Iter 307: total=11.32 ms, PRG=0.29 ms, comm=8.11 ms, GEMM=1.20 ms
Iter 308: total=11.20 ms, PRG=0.28 ms, comm=8.00 ms, GEMM=1.21 ms
Iter 309: total=11.18 ms, PRG=0.29 ms, comm=7.98 ms, GEMM=1.20 ms
Iter 310: total=11.30 ms, PRG=0.28 ms, comm=8.09 ms, GEMM=1.21 ms
Iter 311: total=11.15 ms, PRG=0.28 ms, comm=7.95 ms, GEMM=1.21 ms
Iter 312: total=11.33 ms, PRG=0.28 ms, comm=8.13 ms, GEMM=1.20 ms
Iter 313: total=11.33 ms, PRG=0.28 ms, comm=8.13 ms, GEMM=1.20 ms
Iter 314: total=11.23 ms, PRG=0.28 ms, comm=8.02 ms, GEMM=1.21 ms
Iter 315: total=11.14 ms, PRG=0.28 ms, comm=7.95 ms, GEMM=1.20 ms
Iter 316: total=11.23 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.20 ms
Iter 317: total=11.24 ms, PRG=0.28 ms, comm=8.04 ms, GEMM=1.21 ms
Iter 318: total=11.04 ms, PRG=0.29 ms, comm=7.84 ms, GEMM=1.21 ms
Iter 319: total=11.26 ms, PRG=0.28 ms, comm=8.07 ms, GEMM=1.20 ms
Iter 320: total=11.14 ms, PRG=0.28 ms, comm=7.95 ms, GEMM=1.20 ms
Iter 321: total=11.21 ms, PRG=0.28 ms, comm=8.02 ms, GEMM=1.21 ms
Iter 322: total=11.34 ms, PRG=0.29 ms, comm=8.14 ms, GEMM=1.21 ms
Iter 323: total=11.23 ms, PRG=0.28 ms, comm=8.04 ms, GEMM=1.20 ms
Iter 324: total=11.29 ms, PRG=0.28 ms, comm=8.09 ms, GEMM=1.20 ms
Iter 325: total=11.21 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.20 ms
Iter 326: total=11.27 ms, PRG=0.29 ms, comm=8.06 ms, GEMM=1.20 ms
Iter 327: total=11.17 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.21 ms
Iter 328: total=11.27 ms, PRG=0.28 ms, comm=8.07 ms, GEMM=1.20 ms
Iter 329: total=11.30 ms, PRG=0.28 ms, comm=8.11 ms, GEMM=1.20 ms
Iter 330: total=11.28 ms, PRG=0.29 ms, comm=8.08 ms, GEMM=1.20 ms
Iter 331: total=11.13 ms, PRG=0.28 ms, comm=7.94 ms, GEMM=1.20 ms
Iter 332: total=11.20 ms, PRG=0.29 ms, comm=8.01 ms, GEMM=1.20 ms
Iter 333: total=11.22 ms, PRG=0.29 ms, comm=8.02 ms, GEMM=1.21 ms
Iter 334: total=11.20 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.20 ms
Iter 335: total=11.26 ms, PRG=0.28 ms, comm=8.06 ms, GEMM=1.21 ms
Iter 336: total=11.20 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.20 ms
Iter 337: total=11.27 ms, PRG=0.28 ms, comm=8.07 ms, GEMM=1.20 ms
Iter 338: total=11.28 ms, PRG=0.28 ms, comm=8.08 ms, GEMM=1.20 ms
Iter 339: total=11.16 ms, PRG=0.28 ms, comm=7.96 ms, GEMM=1.21 ms
Iter 340: total=11.22 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.20 ms
Iter 341: total=11.19 ms, PRG=0.28 ms, comm=7.99 ms, GEMM=1.20 ms
Iter 342: total=11.27 ms, PRG=0.28 ms, comm=8.07 ms, GEMM=1.21 ms
Iter 343: total=11.18 ms, PRG=0.28 ms, comm=7.98 ms, GEMM=1.21 ms
Iter 344: total=11.27 ms, PRG=0.29 ms, comm=8.08 ms, GEMM=1.20 ms
Iter 345: total=11.21 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.20 ms
Iter 346: total=11.23 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.21 ms
Iter 347: total=11.14 ms, PRG=0.28 ms, comm=7.95 ms, GEMM=1.20 ms
Iter 348: total=11.23 ms, PRG=0.28 ms, comm=8.04 ms, GEMM=1.20 ms
Iter 349: total=11.16 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.20 ms
Iter 350: total=11.25 ms, PRG=0.28 ms, comm=8.05 ms, GEMM=1.20 ms
Iter 351: total=11.17 ms, PRG=0.28 ms, comm=7.98 ms, GEMM=1.21 ms
Iter 352: total=11.21 ms, PRG=0.28 ms, comm=8.02 ms, GEMM=1.20 ms
Iter 353: total=11.15 ms, PRG=0.29 ms, comm=7.95 ms, GEMM=1.21 ms
Iter 354: total=11.25 ms, PRG=0.28 ms, comm=8.05 ms, GEMM=1.21 ms
Iter 355: total=11.26 ms, PRG=0.28 ms, comm=8.06 ms, GEMM=1.21 ms
Iter 356: total=11.11 ms, PRG=0.28 ms, comm=7.91 ms, GEMM=1.20 ms
Iter 357: total=11.19 ms, PRG=0.28 ms, comm=8.00 ms, GEMM=1.20 ms
Iter 358: total=11.29 ms, PRG=0.29 ms, comm=8.09 ms, GEMM=1.20 ms
Iter 359: total=11.23 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.21 ms
Iter 360: total=11.22 ms, PRG=0.29 ms, comm=8.01 ms, GEMM=1.21 ms
Iter 361: total=11.19 ms, PRG=0.28 ms, comm=7.99 ms, GEMM=1.21 ms
Iter 362: total=11.26 ms, PRG=0.28 ms, comm=8.06 ms, GEMM=1.21 ms
Iter 363: total=11.20 ms, PRG=0.28 ms, comm=8.02 ms, GEMM=1.20 ms
Iter 364: total=11.17 ms, PRG=0.28 ms, comm=7.98 ms, GEMM=1.20 ms
Iter 365: total=11.22 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.20 ms
Iter 366: total=11.28 ms, PRG=0.28 ms, comm=8.09 ms, GEMM=1.21 ms
Iter 367: total=11.23 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.21 ms
Iter 368: total=11.23 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.21 ms
Iter 369: total=11.16 ms, PRG=0.29 ms, comm=7.96 ms, GEMM=1.20 ms
Iter 370: total=11.33 ms, PRG=0.28 ms, comm=8.14 ms, GEMM=1.21 ms
Iter 371: total=11.13 ms, PRG=0.29 ms, comm=7.94 ms, GEMM=1.21 ms
Iter 372: total=11.17 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.21 ms
Iter 373: total=11.15 ms, PRG=0.28 ms, comm=7.95 ms, GEMM=1.20 ms
Iter 374: total=11.22 ms, PRG=0.29 ms, comm=8.03 ms, GEMM=1.20 ms
Iter 375: total=11.17 ms, PRG=0.28 ms, comm=7.98 ms, GEMM=1.20 ms
Iter 376: total=11.23 ms, PRG=0.28 ms, comm=8.04 ms, GEMM=1.20 ms
Iter 377: total=11.26 ms, PRG=0.29 ms, comm=8.06 ms, GEMM=1.21 ms
Iter 378: total=11.32 ms, PRG=0.28 ms, comm=8.12 ms, GEMM=1.20 ms
Iter 379: total=11.27 ms, PRG=0.28 ms, comm=8.07 ms, GEMM=1.21 ms
Iter 380: total=11.20 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.20 ms
Iter 381: total=11.17 ms, PRG=0.28 ms, comm=7.98 ms, GEMM=1.20 ms
Iter 382: total=11.30 ms, PRG=0.28 ms, comm=8.10 ms, GEMM=1.21 ms
Iter 383: total=11.25 ms, PRG=0.28 ms, comm=8.05 ms, GEMM=1.21 ms
Iter 384: total=11.24 ms, PRG=0.29 ms, comm=8.04 ms, GEMM=1.21 ms
Iter 385: total=11.16 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.20 ms
Iter 386: total=11.19 ms, PRG=0.29 ms, comm=8.00 ms, GEMM=1.20 ms
Iter 387: total=11.19 ms, PRG=0.28 ms, comm=7.99 ms, GEMM=1.20 ms
Iter 388: total=11.28 ms, PRG=0.28 ms, comm=8.09 ms, GEMM=1.21 ms
Iter 389: total=11.31 ms, PRG=0.28 ms, comm=8.11 ms, GEMM=1.20 ms
Iter 390: total=11.16 ms, PRG=0.28 ms, comm=7.96 ms, GEMM=1.20 ms
Iter 391: total=11.18 ms, PRG=0.28 ms, comm=7.98 ms, GEMM=1.21 ms
Iter 392: total=11.20 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.20 ms
Iter 393: total=11.22 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.21 ms
Iter 394: total=11.19 ms, PRG=0.29 ms, comm=8.00 ms, GEMM=1.20 ms
Iter 395: total=11.25 ms, PRG=0.28 ms, comm=8.04 ms, GEMM=1.21 ms
Iter 396: total=11.17 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.20 ms
Iter 397: total=11.18 ms, PRG=0.28 ms, comm=7.99 ms, GEMM=1.20 ms
Iter 398: total=11.04 ms, PRG=0.28 ms, comm=7.84 ms, GEMM=1.21 ms
Iter 399: total=11.25 ms, PRG=0.28 ms, comm=8.05 ms, GEMM=1.21 ms
Iter 400: total=11.20 ms, PRG=0.28 ms, comm=8.00 ms, GEMM=1.20 ms
Iter 401: total=11.12 ms, PRG=0.29 ms, comm=7.91 ms, GEMM=1.21 ms
Iter 402: total=11.21 ms, PRG=0.28 ms, comm=8.02 ms, GEMM=1.20 ms
Iter 403: total=11.27 ms, PRG=0.28 ms, comm=8.07 ms, GEMM=1.21 ms
Iter 404: total=11.17 ms, PRG=0.29 ms, comm=7.96 ms, GEMM=1.21 ms
Iter 405: total=11.19 ms, PRG=0.28 ms, comm=8.00 ms, GEMM=1.20 ms
Iter 406: total=11.18 ms, PRG=0.28 ms, comm=7.98 ms, GEMM=1.21 ms
Iter 407: total=11.23 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.21 ms
Iter 408: total=11.21 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.21 ms
Iter 409: total=11.20 ms, PRG=0.28 ms, comm=8.00 ms, GEMM=1.20 ms
Iter 410: total=11.25 ms, PRG=0.28 ms, comm=8.06 ms, GEMM=1.20 ms
Iter 411: total=11.30 ms, PRG=0.28 ms, comm=8.10 ms, GEMM=1.21 ms
Iter 412: total=11.68 ms, PRG=0.28 ms, comm=8.50 ms, GEMM=1.20 ms
Iter 413: total=13.05 ms, PRG=0.28 ms, comm=9.86 ms, GEMM=1.20 ms
Iter 414: total=11.00 ms, PRG=0.28 ms, comm=7.81 ms, GEMM=1.20 ms
Iter 415: total=13.27 ms, PRG=0.28 ms, comm=9.59 ms, GEMM=1.21 ms
Iter 416: total=11.07 ms, PRG=0.29 ms, comm=7.86 ms, GEMM=1.21 ms
Iter 417: total=11.17 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.20 ms
Iter 418: total=11.25 ms, PRG=0.28 ms, comm=8.05 ms, GEMM=1.20 ms
Iter 419: total=11.19 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.20 ms
Iter 420: total=10.95 ms, PRG=0.29 ms, comm=7.76 ms, GEMM=1.20 ms
Iter 421: total=11.16 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.21 ms
Iter 422: total=11.32 ms, PRG=0.29 ms, comm=8.11 ms, GEMM=1.20 ms
Iter 423: total=11.18 ms, PRG=0.28 ms, comm=7.99 ms, GEMM=1.20 ms
Iter 424: total=11.21 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.21 ms
Iter 425: total=11.12 ms, PRG=0.28 ms, comm=7.93 ms, GEMM=1.21 ms
Iter 426: total=11.27 ms, PRG=0.28 ms, comm=8.08 ms, GEMM=1.20 ms
Iter 427: total=11.22 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.20 ms
Iter 428: total=11.25 ms, PRG=0.28 ms, comm=8.05 ms, GEMM=1.21 ms
Iter 429: total=11.25 ms, PRG=0.28 ms, comm=8.04 ms, GEMM=1.21 ms
Iter 430: total=11.30 ms, PRG=0.28 ms, comm=8.10 ms, GEMM=1.21 ms
Iter 431: total=11.27 ms, PRG=0.28 ms, comm=8.07 ms, GEMM=1.21 ms
Iter 432: total=11.19 ms, PRG=0.28 ms, comm=7.98 ms, GEMM=1.21 ms
Iter 433: total=11.27 ms, PRG=0.28 ms, comm=8.08 ms, GEMM=1.20 ms
Iter 434: total=11.26 ms, PRG=0.28 ms, comm=8.07 ms, GEMM=1.21 ms
Iter 435: total=11.30 ms, PRG=0.28 ms, comm=8.10 ms, GEMM=1.21 ms
Iter 436: total=11.10 ms, PRG=0.28 ms, comm=7.91 ms, GEMM=1.20 ms
Iter 437: total=11.14 ms, PRG=0.28 ms, comm=7.94 ms, GEMM=1.20 ms
Iter 438: total=11.21 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.21 ms
Iter 439: total=11.19 ms, PRG=0.28 ms, comm=7.99 ms, GEMM=1.21 ms
Iter 440: total=11.21 ms, PRG=0.28 ms, comm=8.01 ms, GEMM=1.21 ms
Iter 441: total=11.15 ms, PRG=0.28 ms, comm=7.95 ms, GEMM=1.21 ms
Iter 442: total=11.25 ms, PRG=0.29 ms, comm=8.05 ms, GEMM=1.20 ms
Iter 443: total=11.22 ms, PRG=0.28 ms, comm=8.02 ms, GEMM=1.21 ms
Iter 444: total=11.25 ms, PRG=0.28 ms, comm=8.06 ms, GEMM=1.21 ms
Iter 445: total=11.23 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.20 ms
Iter 446: total=11.17 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.21 ms
Iter 447: total=11.24 ms, PRG=0.28 ms, comm=8.04 ms, GEMM=1.21 ms
Iter 448: total=11.09 ms, PRG=0.28 ms, comm=7.90 ms, GEMM=1.20 ms
Iter 449: total=11.31 ms, PRG=0.29 ms, comm=8.10 ms, GEMM=1.20 ms
Iter 450: total=11.35 ms, PRG=0.28 ms, comm=8.15 ms, GEMM=1.21 ms
Iter 451: total=11.32 ms, PRG=0.29 ms, comm=8.11 ms, GEMM=1.20 ms
Iter 452: total=11.37 ms, PRG=0.29 ms, comm=8.16 ms, GEMM=1.20 ms
Iter 453: total=11.34 ms, PRG=0.28 ms, comm=8.15 ms, GEMM=1.20 ms
Iter 454: total=11.51 ms, PRG=0.28 ms, comm=8.30 ms, GEMM=1.21 ms
Iter 455: total=10.77 ms, PRG=0.28 ms, comm=7.58 ms, GEMM=1.20 ms
Iter 456: total=11.23 ms, PRG=0.28 ms, comm=8.02 ms, GEMM=1.21 ms
Iter 457: total=11.10 ms, PRG=0.28 ms, comm=7.91 ms, GEMM=1.20 ms
Iter 458: total=10.80 ms, PRG=0.29 ms, comm=7.61 ms, GEMM=1.21 ms
Iter 459: total=10.88 ms, PRG=0.28 ms, comm=7.69 ms, GEMM=1.21 ms
Iter 460: total=10.92 ms, PRG=0.28 ms, comm=7.72 ms, GEMM=1.20 ms
Iter 461: total=10.89 ms, PRG=0.28 ms, comm=7.70 ms, GEMM=1.21 ms
Iter 462: total=11.20 ms, PRG=0.28 ms, comm=8.00 ms, GEMM=1.21 ms
Iter 463: total=10.85 ms, PRG=0.28 ms, comm=7.67 ms, GEMM=1.20 ms
Iter 464: total=11.16 ms, PRG=0.28 ms, comm=7.96 ms, GEMM=1.21 ms
Iter 465: total=11.18 ms, PRG=0.28 ms, comm=7.98 ms, GEMM=1.20 ms
Iter 466: total=10.92 ms, PRG=0.28 ms, comm=7.72 ms, GEMM=1.20 ms
Iter 467: total=10.92 ms, PRG=0.28 ms, comm=7.72 ms, GEMM=1.20 ms
Iter 468: total=11.13 ms, PRG=0.28 ms, comm=7.93 ms, GEMM=1.20 ms
Iter 469: total=10.93 ms, PRG=0.28 ms, comm=7.74 ms, GEMM=1.20 ms
Iter 470: total=10.80 ms, PRG=0.29 ms, comm=7.61 ms, GEMM=1.20 ms
Iter 471: total=11.20 ms, PRG=0.28 ms, comm=8.00 ms, GEMM=1.21 ms
Iter 472: total=11.37 ms, PRG=0.29 ms, comm=8.17 ms, GEMM=1.21 ms
Iter 473: total=11.23 ms, PRG=0.29 ms, comm=8.02 ms, GEMM=1.20 ms
Iter 474: total=11.22 ms, PRG=0.28 ms, comm=8.03 ms, GEMM=1.20 ms
Iter 475: total=11.18 ms, PRG=0.28 ms, comm=7.99 ms, GEMM=1.21 ms
Iter 476: total=11.15 ms, PRG=0.29 ms, comm=7.95 ms, GEMM=1.20 ms
Iter 477: total=11.25 ms, PRG=0.28 ms, comm=8.06 ms, GEMM=1.20 ms
Iter 478: total=11.16 ms, PRG=0.28 ms, comm=7.96 ms, GEMM=1.20 ms
Iter 479: total=11.29 ms, PRG=0.28 ms, comm=8.10 ms, GEMM=1.21 ms
Iter 480: total=11.13 ms, PRG=0.29 ms, comm=7.94 ms, GEMM=1.20 ms
Iter 481: total=11.16 ms, PRG=0.28 ms, comm=7.96 ms, GEMM=1.20 ms
Iter 482: total=11.18 ms, PRG=0.28 ms, comm=7.98 ms, GEMM=1.21 ms
Iter 483: total=11.19 ms, PRG=0.28 ms, comm=8.00 ms, GEMM=1.20 ms
Iter 484: total=11.28 ms, PRG=0.28 ms, comm=8.08 ms, GEMM=1.20 ms
Iter 485: total=11.21 ms, PRG=0.29 ms, comm=8.01 ms, GEMM=1.20 ms
Iter 486: total=11.26 ms, PRG=0.28 ms, comm=8.07 ms, GEMM=1.21 ms
Iter 487: total=11.06 ms, PRG=0.29 ms, comm=7.86 ms, GEMM=1.21 ms
Iter 488: total=11.25 ms, PRG=0.28 ms, comm=8.06 ms, GEMM=1.20 ms
Iter 489: total=11.24 ms, PRG=0.28 ms, comm=8.04 ms, GEMM=1.20 ms
Iter 490: total=11.30 ms, PRG=0.28 ms, comm=8.10 ms, GEMM=1.20 ms
Iter 491: total=11.16 ms, PRG=0.29 ms, comm=7.96 ms, GEMM=1.20 ms
Iter 492: total=11.17 ms, PRG=0.28 ms, comm=7.97 ms, GEMM=1.20 ms
Iter 493: total=11.14 ms, PRG=0.28 ms, comm=7.94 ms, GEMM=1.21 ms
Iter 494: total=11.26 ms, PRG=0.28 ms, comm=8.06 ms, GEMM=1.20 ms
Iter 495: total=11.24 ms, PRG=0.28 ms, comm=8.04 ms, GEMM=1.21 ms
Iter 496: total=11.13 ms, PRG=0.29 ms, comm=7.94 ms, GEMM=1.20 ms
Iter 497: total=11.42 ms, PRG=0.29 ms, comm=8.21 ms, GEMM=1.20 ms
Iter 498: total=11.38 ms, PRG=0.29 ms, comm=8.18 ms, GEMM=1.20 ms
Iter 499: total=11.23 ms, PRG=0.29 ms, comm=8.03 ms, GEMM=1.20 ms
Iter 500: total=10.90 ms, PRG=0.28 ms, comm=7.70 ms, GEMM=1.21 ms

╔══════════════════════════════════════════════════╗
║  Results (with A/B/C storage pressure)          ║
╠══════════════════════════════════════════════════╣
║  Matrix:      [128×3072] × [3072×768] = [128×768]   ║
║  Iterations:              500                     ║
║  Total time:             5.62 s                 ║
║  PRG time:               0.28 ms / iter         ║
║  Comm time:              8.04 ms / iter         ║
║  GEMM time:              1.20 ms / iter         ║
║  Comm bytes:     22.02 /    22.02 MB/iter     ║
║                                              ║
║  PRG throughput (A+B):       9693.97 M elems/s   ║
║  Gen throughput (A+B+C):      891.35 M elems/s   ║
║  Total throughput (A+B+C):    253.78 M elems/s   ║
║                                              ║
║  PRG bandwidth  (A+B → SSD):     77.55 GB/s    ║
║  Gen bandwidth  (A+B+C→SSD):      7.13 GB/s    ║
║  Total bandwidth(A+B+C→SSD):      2.03 GB/s    ║
║                                              ║
║  GEMM throughput:               53.77 GOPS/s     ║
╚══════════════════════════════════════════════════╝

[Party 0] Communication per iter: Sent=22.020096 MB, Recv=22.020096 MB, Total=44.040192 MB
[Party 0] Communication total: Sent=11010.048000 MB, Recv=11010.048000 MB, Total=22020.096000 MB
